 DealerCd | DealerNm | OperationDt | Region | SalesDistrict | ServiceDistrict | PartsDistrict | PrincipalNm | BillingAddress1 | BillingAddress2 | BillingCity | BillingState | BillingZipCd | Address1 | Address2 | City | State | ZipCd | Phone | Fax | ADI | GeneralManager | UpdatedDt | CreateDt | DealerUrl | DealerEmail | IsCarCareExpress | IsPresidentAward | Latitude | Longitude | Tier3Vendor | ScheduleConsumerUrlNonSSO | IsGenesisBrand | IsExclusiveGenesisBrand | OtherDealerCd | ScheduleServiceVendorId | DealerRating | DealerReviewCount | DealerSurecriticUrl | Computed_ScheduleConsumerUrl | ShopperAssuranceFlag | ShopperAssuranceOnDate | IsAutoHookTD | DealerInventoryURL | RedCapUrl | IsClickToBuy | IsHomeNet | IsDWCP | ServiceCenterPhone | CalltrackingShowroomPhone | CalltrackingServiceCenterPhone | DealerServiceUrl | DealerTestDriveUrl | DealerReviewUrl | ProviderName | IsRoadsterDealerFlag | RoadsterDpid | DRSVendorName | IsRoadsterPricelock | RoadsterPriceUnlockMode | IsIoniqCertified | IsEVGMACertified | CalltrackingShowroomPhoneMobile | CalltrackingServiceCenterPhoneMobile 
AR038|CHRIS CRAIN HYUNDAI||SC3|SC|SC3|SC3|CHRISTOPHER H CRAIN|1003 N. MUSEUM ROAD||CONWAY|AR|72032|1003 N. MUSEUM ROAD||CONWAY|AR|72032|501-470-7300|501-255-5540|56|BRETT BERRY|2024-08-20 02:30:27.150000000|2018-07-03 02:32:25.090000000|www.chriscrainhyundai.com||0|0|35.093288421630859|-92.419868469238281|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202205241047xx1|0|0|AR701     |1|4.6892167000000002|479|https://www.surecritic.com/reviews/crain-hyundai-of-conway|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AR038&VARIANT=HYUNDAI|True|2020-01-02||www.chriscrainhyundai.com/searchnew.aspx||1|1|1||501-514-9533|501-514-9535|https:/www.chriscrainhyundai.com/schedule-service.html|www.chriscrainhyundai.com/testdrive.aspx|surecritic.com/reviews/crain-hyundai-of-conway|DealerOn|||DDC|||1|0|501-382-7653|501-290-7175
AZ003|JIM CLICK HYUNDAI AUTO MALL|1986-12-15 00:00:00|WE8|WE|WE8|WE8|JAMES H CLICK JR|700 WEST AUTO MALL DRIVE||TUCSON|AZ|85705|700 WEST AUTO MALL DRIVE||TUCSON|AZ|85705|520-690-5009|520-292-3843|83|AHMAD KOUSSA|2017-06-01 09:38:19|2016-08-09 17:47:52.247000000|www.jimclickhyundaiautomall.com|jhall@jimclick.com|0|0|32.290325164794922|-110.98432922363281|COBALT|https://consumer.xtime.com/scheduling/?webKey=jimclickmazdahyu|0|0||1|4.7464883000000002|3555|https://www.surecritic.com/reviews/jim-click-hyundai-auto-mall|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ003&VARIANT=HYUNDAI|True|2020-01-02||www.jimclickhyundaiautomall.com/searchnew.aspx||1|1|1||520-467-0303|520-467-0300|www.jimclickhyundaiautomall.com/schedule-service.html|www.jimclickhyundaiautomall.com/testdrive.aspx|www.jimclickhyundaiautomall.com/customer-reviews.aspx|DealerOn|1|jimclickhyundaiautomall|RST|N|nolock|1|0|520-391-6865|520-214-0868
AZ018|JIM CLICK HYUNDAI EASTSIDE|1999-07-12 00:00:00|WE8|WE|WE8|WE8|JAMES H CLICK JR|6420 E. 22ND STREET||TUCSON|AZ|85710|6420 E. 22ND STREET||TUCSON|AZ|85710|520-690-5001|520-519-7266|83|ERICH STAHLMAN|2015-07-17 13:09:19|2016-08-09 17:47:52.247000000|www.jimclickhyundaieast.com|sgault@jimclick.com|0|0|32.206039428710937|-110.85543060302734|COBALT|https://consumer.xtime.com/scheduling/?webKey=jimclickmazda|1|0||1|4.7135986000000001|2805|https://www.surecritic.com/reviews/jim-click-hyundai-eastside|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ018&VARIANT=HYUNDAI|True|2020-01-02||www.jimclickhyundaieast.com/searchnew.aspx||1|1|1||520-433-9944|520-433-9955|www.jimclickhyundaieast.com/schedule-service.html|www.jimclickhyundaieast.com/testdrive.aspx||DealerOn|1|jimclickhyundaieast|RST|N|nolock|1|0|520-402-5288|520-337-2041
AZ020|HIGH DESERT HYUNDAI|2000-02-11 00:00:00|WE7|WE|WE7|WE7|DONALD  WARD JR|4180 STOCKTON HILL ROAD||KINGMAN|AZ|86401|4180 STOCKTON HILL ROAD||KINGMAN|AZ|86401|928-692-3232|928-692-3252|23|DONALD WARD JR|2017-03-28 09:32:29|2016-08-09 17:47:52.247000000|www.hdhyundai.com|hyundai3232@hotmail.com|0|0|35.244476318359375|-114.03778839111328|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202402140343xx1|0|0||1|4.8146296|1658|https://www.surecritic.com/reviews/high-desert-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ020&VARIANT=HYUNDAI|True|2020-01-02||www.hdhyundai.com/new-inventory/index.htm||1|1|1||928-377-4644|928-377-4781|www.hdhyundai.com/schedule-service.htm|www.hdhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/martin-swanty-hyundai|Dealer.com|||DDC|||1|0|928-769-5388|928-331-4676
AZ022|LAWLEY HYUNDAI|2000-12-15 00:00:00|WE8|WE|WE8|WE8|WILLIAM S. LAWLEY|2900 FRY BLVD||SIERRA VISTA|AZ|85635|2800 FRY BLVD||SIERRA VISTA|AZ|85635|520-458-2141|520-417-9282|83|W.SEAN LAWLEY|2017-11-14 16:29:05|2016-08-09 17:47:52.247000000|www.lawleyhyundai.com|jonpaul.couturier@lawleycars.com|0|0|31.554269790649414|-110.27082061767578|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmaaz022|0|0||1|4.7392494999999997|916|https://www.surecritic.com/reviews/lawley-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ022&VARIANT=HYUNDAI|True|2020-01-02||www.lawleyhyundai.com/VehicleSearchResults?search=new||1|1|1||520-895-4088|520-895-4089|www.lawleyhyundai.com/ServiceApptForm|www.lawleyhyundai.com/Schedule-Test-Drive.html|www.surecritic.com/reviews/lawley-hyundai?nhd=1|Sincro||||||0|0|520-645-2470|520-463-7655
AZ028|HORNE HYUNDAI|2005-01-28 00:00:00|WE7|WE|WE7|WE7|ROBERT HORNE|1360 E. AUTO CENTER DRIVE||APACHE JUNCTION|AZ|85119|1360 E. AUTO CENTER DRIVE||APACHE JUNCTION|AZ|85119|480-474-3100|480-474-3152|23|MARTIN JONES|2017-10-16 16:45:44|2016-08-09 17:47:52.247000000|www.hornehyundai.com|sbennett@hornehyundai.com|1|0|33.385284423828125|-111.53135681152344|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202001020139xx1|0|0||1|4.7209880000000002|2850|https://www.surecritic.com/reviews/horne-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ028&VARIANT=HYUNDAI|True|2020-01-02||www.hornehyundai.com/search/new-hyundai/?tp=new||1|1|1||480-573-0070|480-573-0071|www.hornehyundai.com/service-department/|www.hornehyundai.com/schedule-new-vehicle-test-drive/|www.hornehyundai.com/testimonials/|Dealer eProcess|||RST|||1|0|480-906-3433|480-908-8134
AZ031|JIM CLICK HYUNDAI OF GREEN VALLEY|2006-10-07 00:00:00|WE8|WE|WE8|WE8|JAMES H CLICK JR|1030 WEST DUVAL ROAD||GREEN VALLEY|AZ|85614|1030 WEST DUVAL ROAD||GREEN VALLEY|AZ|85614|520-690-5004|520-625-1479|83|PATRICIA GABRIELSON|2017-02-08 11:25:21|2016-08-09 17:47:52.247000000|www.hyundaigreenvalley.com|pgabrielson@jimclick.com|0|0|31.900289535522461|-110.98708343505859|COBALT|https://consumer.xtime.com/scheduling/?webKey=jimclickfordlmh|0|0||1|4.8163695000000004|1373|https://www.surecritic.com/reviews/jim-click-hyundai-of-green-vallley|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ031&VARIANT=HYUNDAI|True|2020-01-02||www.hyundaigreenvalley.com/searchnew.aspx||1|1|1||520-467-0333|520-467-0330|www.hyundaigreenvalley.com/schedule-service.html|www.hyundaigreenvalley.com/testdrive.aspx|www.hyundaigreenvalley.com/read-edmunds-reviews.html|DealerOn|1|hyundaigreenvalley|RST|N|nolock|1|0|520-436-9948|520-600-0695
AZ032|CHAPMAN HYUNDAI|2007-01-02 00:00:00|WE7|WE|WE7|WE7|JOHN CHAPMAN|999 W. BELL ROAD||PHOENIX|AZ|85023|999 W. BELL ROAD||PHOENIX|AZ|85023|602-993-3322|602-866-6197|23|GEORGE SALMAN|2017-11-13 19:19:58|2016-08-09 17:47:52.247000000|www.hyundaiofphoenixaz.com|sales@chapmanhyundai.dealerspace.com|1|0|33.639492034912109|-112.08596038818359|COBALT|https://conscheduling.tekioncloud.com/consumer-scheduling/sign-in/phone?accessToken=chapmanautomotivegroup_72_2216&source=HYUNDAI|1|0||5|4.8160891000000001|5440|https://www.surecritic.com/reviews/chapman-hyundai||True|2020-01-02||www.hyundaiofphoenixaz.com/new-inventory/index.htm||1|1|1||602-661-6494|602-661-6495|www.hyundaiofphoenixaz.com/schedule-service.htm|www.hyundaiofphoenixaz.com/hyundai-test-drive.htm|surecritic.com/reviews/chapman-hyundai|Dealer.com|||DDC|||1|0|602-693-0346|602-894-9773
AZ034|HYUNDAI OF COTTONWOOD||WE7|WE|WE7|WE7|ROBBIE W GREEN|2090 EAST RODEO DRIVE||COTTONWOOD|AZ|86326|2090 EAST RODEO DRIVE||COTTONWOOD|AZ|86326|928-634-2228|928-634-0846|23|ROBBIE GREEN|2017-06-14 12:01:23|2016-08-09 17:47:52.247000000|www.hyundaiofcottonwood.com|sepperson@larrygreen.us|0|0|34.714385986328125|-112.00269317626953|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmaaz034|0|0||1|4.7642069999999999|1070|https://www.surecritic.com/reviews/hyundai-of-cottonwood|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ034&VARIANT=HYUNDAI|True|2020-01-02||www.hyundaiofcottonwood.com/new-inventory/index.htm||1|1|1||928-327-5550|928-327-5551|www.hyundaiofcottonwood.com/schedule-service.htm|www.hyundaiofcottonwood.com/hyundai-test-drive.htm|surecritic.com/reviews/hyundai-of-cottonwood|Dealer.com|||DDC|||0|0|928-238-5976|928-597-3107
AZ035|SAN TAN HYUNDAI||WE7|WE|WE7|WE7|HAL J EARNHARDT III|8445 E FRANK LLOYD WRIGHT BLVD||SCOTTSDALE|AZ|85260|3252 S. AUTO WAY||GILBERT|AZ|85297|480-384-8000|480-726-3167|23|GM DIR APPT IN PROC ADAM BREEN|2018-03-08 16:24:56|2016-08-09 17:47:52.247000000|www.santanhyundai.com|sales.hyundai@earnhardt.com|1|0|33.292713165283203|-111.76025390625|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=AZ035&externalsource=email&theme=hyundai|1|0|AZ703     |2|4.8231563|15186|https://www.surecritic.com/reviews/san-tan-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=AZ035&externalsource=email&theme=hyundai|True|2020-01-02||www.santanhyundai.com/searchnew.aspx||1|1|1||480-573-0011|480-573-0012|www.santanhyundai.com/schedule-car-maintenance-or-auto-repair-gilbert-az|www.santanhyundai.com/testdrive.aspx|www.santanhyundai.com/san-tan-hyundai-dealership-customer-reviews|DealerOn|1|santanhyundai|RST|N|nolock|1|0|480-660-0777|480-908-8672
AZ036|CHAPMAN SCOTTSDALE HYUNDAI||WE7|WE|WE7|WE7|JOHN CHAPMAN|3600 N. 89TH STREET||SCOTTSDALE|AZ|85251|3600 N. 89TH STREET||SCOTTSDALE|AZ|85251|480-949-7600|480-949-0522|23|ROLLAND SCHREIBER|2015-09-04 09:31:38|2016-08-09 17:47:52.247000000|www.hyundaiofscottsdale.com|sales@hyundaiaz.com|0|0|33.489269256591797|-111.88973999023437|COBALT|https://conscheduling.tekioncloud.com/consumer-scheduling/sign-in/phone?accessToken=chapmanautomotivegroup_72_1439&source=HYUNDAI|1|0||5|4.8193232999999998|2962|https://www.surecritic.com/reviews/chapman-scottsdale-hyundai||True|2020-01-02||www.hyundaiofscottsdale.com/new-inventory/index.htm||1|1|1||480-573-0088|480-573-0089|www.hyundaiofscottsdale.com/schedule-service.htm|www.hyundaiofscottsdale.com/hyundai-test-drive.htm|surecritic.com/reviews/chapman-scottsdale-hyundai|Dealer.com|||DDC|||1|0|480-903-8736|480-903-8532
AZ042|EARNHARDT HYUNDAI||WE7|WE|WE7|WE7|HAL J EARNHARDT IV|PO BOX 2170||HIGLEY|AZ|85236|10401 WEST PAPAGO FREEWAY||AVONDALE|AZ|85323|623-388-5800|480-783-4625|23|GM TBD|2017-10-18 14:54:53|2016-08-09 17:47:52.247000000|www.earnhardthyundai.com|adam.breen@earnhardt.com|1|0|33.432308197021484|-112.28343200683594|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=AZ042&externalsource=email&theme=hyundai|0|0||2|4.8511512000000003|6782|https://www.surecritic.com/reviews/earnhardt-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=AZ042&externalsource=email&theme=hyundai|True|2020-01-02||www.earnhardthyundai.com/searchnew.aspx||1|1|1||480-573-0090|480-573-0091|www.earnhardthyundai.com/schedule-car-maintenance-or-auto-repair-avondale-az|www.earnhardthyundai.com/testdrive.aspx|www.earnhardthyundai.com/customer-reviews.aspx|DealerOn|1|earnhardthyundai|RST|N|nolock|1|0|480-906-4712|480-613-4250
AZ043|EARNHARDT HYUNDAI NORTH SCOTTSDALE||WE7|WE|WE7|WE7|HAL J EARNHARDT IV|8445 E. FRANK LLOYD WRIGHT BLV||SCOTTSDALE|AZ|85260|8445 E. FRANK LLOYD WRIGHT BLVD.||SCOTTSDALE|AZ|85260|480-922-5200|480-949-9812|23|MARK RUSHFORD|2016-03-09 16:54:56|2016-08-09 17:47:52.247000000|www.northscottsdalehyundai.com|mark.rushford@earnhardt.com|1|0|33.631198883056641|-111.8983154296875|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=AZ043&externalsource=email&theme=hyundai|1|0|AZ702     |2|4.8813209000000004|7281|https://www.surecritic.com/reviews/earnhardt-hyundai-north-scottsdale|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=AZ043&externalsource=email&theme=hyundai|True|2020-01-02||www.northscottsdalehyundai.com/searchnew.aspx||1|1|1||480-573-0009|480-567-9906|www.northscottsdalehyundai.com/schedule-car-maintenance-or-auto-repair-scottsdale-az|www.northscottsdalehyundai.com/testdrive.aspx|www.northscottsdalehyundai.com/customer-reviews.aspx|DealerOn|1|earnhardthyundainorthscottsdale|RST|N|nolock|1|0|480-908-8138|480-780-1275
AZ044|OXENDALE HYUNDAI||WE7|WE|WE7|WE7|THOMAS  OXENDALE|1160 W. ROUTE 66||FLAGSTAFF|AZ|86001|1160 W. ROUTE 66||FLAGSTAFF|AZ|86001|928-774-3200|928-213-5895|23|MICHAEL OXENDALE|2017-02-13 14:41:58|2016-08-09 17:47:52.247000000|www.oxendalehyundai.com|hyundaisales@oxendale.com|0|0|35.189323425292969|-111.66703033447266|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202111151020xx1|0|0||1|4.6107328000000001|599|https://www.surecritic.com/reviews/oxendale-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ044&VARIANT=HYUNDAI|True|2020-01-02||www.oxendalehyundai.com/searchnew.aspx||1|1|1||928-569-1888|928-569-1899|www.oxendalehyundai.com/Schedule-Service.html|www.oxendalehyundai.com/testdrive.aspx||DealerOn|||DDC|||0|0|928-267-6379|928-371-3997
AZ046|AUTONATION HYUNDAI TEMPE||WE7|WE|WE7|WE7|JEFF M PARENT|8050 S. AUTOPLEX LOOP||TEMPE|AZ|85284|8050 S. AUTOPLEX LOOP||TEMPE|AZ|85284|480-505-4247|480-961-5858|23|GM DIR APPT IN PROC 07/18/24 SHAWN KANE|2015-07-10 17:08:48|2016-08-09 17:47:52.247000000|www.autonationhyundaitempe.com|ouelletter@autonation.com;krausem@autonation.com;rivardl1@autonation.com|1|0|33.342987060546875|-111.96432495117187|COBALT||1|0||4|4.7933680000000001|6244|https://www.surecritic.com/reviews/autonation-hyundai-tempe||False|||www.autonationhyundaitempe.com/new-inventory/index.htm||1|1|1||480-470-0049|480-530-0035|www.autonationhyundaitempe.com/schedule-service.htm|www.autonationhyundaitempe.com/hyundai-test-drive.htm|surecritic.com/reviews/autonation-hyundai-tempe|Dealer.com|||DDC|N|nolock|1|0|480-613-2254|480-908-8602
AZ047|CAMELBACK HYUNDAI||WE7|WE|WE7|WE7|JEFFREY RACHOR|1500 E. CAMELBACK ROAD||PHOENIX|AZ|85014|1500 E. CAMELBACK ROAD||PHOENIX|AZ|85014|602-388-1282|602-242-9336|23|GM CANDIDATE (12/22) ISMAEL ELTURK|2017-09-21 13:03:41|2016-08-09 17:47:52.247000000|www.camelbackhyundai.com|legnor@vtaig.com|1|0|33.509647369384766|-112.04996490478516|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm20210514919xx1|0|0||1|4.7778878999999996|2905|https://www.surecritic.com/reviews/camelback-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ047&VARIANT=HYUNDAI|True|2020-01-02||www.camelbackhyundai.com/new-inventory/index.htm||0|1|1||602-661-6488|602-661-6489|www.camelbackhyundai.com/schedule-service.htm|www.camelbackhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/camelback-hyundai|Dealer.com|1|camelbackhyundai|RST|Y|lock|1|0|602-878-6993|602-854-9110
AZ048|HYUNDAI OF YUMA||WE8|WE|WE8|WE8|ABRAHAM RAZICK|1125 E. 32ND STREET||YUMA|AZ|85365|1125 E. 32ND STREET||YUMA|AZ|85365|928-726-6970|928-344-2640|179|ADLI KAKISH|2018-01-04 17:05:28|2016-08-09 17:47:52.247000000|www.hyundaiofyuma.com|abe.r@hyundaiofyuma.com|1|0|32.66851806640625|-114.60901641845703|COBALT|https://hyundaiofyuma.myvehiclesite.com/appt/|0|0||3|4.7640355000000003|1868|https://www.surecritic.com/reviews/hyundai-of-yuma|https://hyundaiofyuma.myvehiclesite.com/appt/|False|||www.hyundaiofyuma.com/new-inventory/index.htm||1|1|1||928-260-0022|928-260-0020|www.hyundaiofyuma.com/schedule-service.htm|www.hyundaiofyuma.com/hyundai-test-drive.htm|surecritic.com/reviews/hyundai-of-yuma|Dealer.com|||DDC|||1|0|928-484-0691|928-767-8214
AZ052|KEN GARFF HYUNDAI SURPRISE||WE7|WE|WE7|WE7|JOHN K GARFF|12925 N. AUTOSHOW AVE||SURPRISE|AZ|85388|12925 N. AUTOSHOW AVE||SURPRISE|AZ|85388|623-850-5500|623-850-5498|23|GM CANDIDATE (09/23) CARLOS AGUIRRE|2024-08-20 02:30:27.150000000|2021-09-04 02:15:01.133000000|www.kengarffhyundaisurprise.com||0|0|33.601860046386719|-112.42013549804687|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm20210729618xx1|1|0||1|4.9079734000000004|4687|https://www.surecritic.com/reviews/rodeo-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ052&VARIANT=HYUNDAI|False||0|www.kengarffhyundaisurprise.com/new-vehicles/||0|1|1||480-691-2922|480-691-2923|www.kengarffhyundaisurprise.com/service/|www.kengarffhyundaisurprise.com/hyundai-test-drive/|www.surecritic.com/reviews/ken-garff-hyundai?nhd=1|Dealer Inspire||||||1|0|480-360-5178|480-719-1123
AZ053|LARRY H MILLER HYUNDAI PEORIA||WE7|WE|WE7|WE7|DAVID W HULT|8425 WEST BELL ROAD||PEORIA|AZ|85382|8425 WEST BELL ROAD||PEORIA|AZ|85382|623-815-4500|623-815-4508|23|GM CANDIDATE (10/23) JUSTIN MAUER|2024-08-20 02:30:27.150000000|2021-12-22 02:15:00.833000000|www.larrymillerhyundai.com||0|0|33.636936187744141|-112.24278259277344|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202207041041xx1|1|0|AZ709     |1||0|https://www.surecritic.com/reviews/larry-h-miller-hyundai-peoria-8|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ053&VARIANT=HYUNDAI|False||0|www.larrymillerhyundai.com/new-inventory/index.htm||1|1|1||623-666-8613|623-587-1386|www.larrymillerhyundai.com/schedule-service.htm|www.larrymillerhyundai.com/hyundai-test-drive.htm||Dealer.com||||||1|0|623-281-1943|623-300-1030
AZ054|FINDLAY HYUNDAI PRESCOTT||WE7|WE|WE7|WE7|CLIFFORD J FINDLAY|3250 WILLOW CREEK ROAD||PRESCOTT|AZ|86301|3250 WILLOW CREEK ROAD||PRESCOTT|AZ|86301|928-813-8500|929-813-8550|23|GM CANDIDATE (05/24) BEN HOLLIBAUGH (2ND|2024-08-20 02:30:27.150000000|2022-03-01 02:15:01.390000000|www.findlayhyundaiprescott.com||0|0|34.606239318847656|-112.45452117919922|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm20220203910xx1|1|0||1|4.8333316999999996|7|https://www.surecritic.com/reviews/findlay-hyundai-prescott-4|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=AZ054&VARIANT=HYUNDAI|False||0|www.findlayhyundaiprescott.com/searchnew.aspx||1|1|1||928-327-5210|928-327-5211|www.findlayhyundaiprescott.com/schedule-service.html|www.findlayhyundaiprescott.com/hyundai-test-drive.html||DealerOn|1|findlayhyundaiprescott|RST|Y|lock|1|0|928-504-5815|928-770-6462
CA01A|LAGUNA NIGUEL HYUNDAI||WE6|WE|WE6|WE6|SAM LIM|28432 CAMINO CAPISTRANO||LAGUNA NIGUEL|CA|92677|28432 CAMINO CAPISTRANO||LAGUNA NIGUEL|CA|92677|949-485-3740||2|GM TBD|2024-08-20 02:30:27.150000000|2021-04-07 02:15:01.057000000|www.lagunaniguelhyundai.com||0|0|33.549430847167969|-117.67353057861328|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202104091055xx1|1|0||1|4.7165210999999996|3283|https://www.surecritic.com/reviews/laguna-niguel-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=CA01A&VARIANT=HYUNDAI|False||0|www.lagunaniguelhyundai.com/new-vehicles/||0|1|1||949-627-4222|949-627-4225|www.lagunaniguelhyundai.comservice/|www.lagunaniguelhyundai.comhyundai-test-drive/||Dealer Inspire|1|lagunaniguelhyundai|RST|N|nolock|1|0|949-822-7626|949-649-8422
CA01B|CARDINALE WAY HYUNDAI OF GLENDORA||WE5|WE|WE5|WE5|CHRISTIAN PULLARA|1253 SOUTH LONE HILL AVE.||GLENDORA|CA|91740|1253 SOUTH LONE HILL AVE.||GLENDORA|CA|91740|909-394-3500|949-452-6636|2|GM TBD|2024-08-20 02:30:27.150000000|2021-04-16 02:15:01.697000000|www.cardinalewayhyundaiglendora.com||0|0|34.117473602294922|-117.82978820800781|DEALER.COM||1|0||4|4.2156459000000002|262|https://www.surecritic.com/reviews/cardinale-way-hyundai-of-glend||False||0|www.cardinalewayhyundaiglendora.com/searchnew.aspx||1|1|1||626-513-4545|626-513-4145|www.cardinalewayhyundaiglendora.com/schedule-car-maintenance-or-auto-repair-glendora-ca.html|www.cardinalewayhyundaiglendora.com/testdrive.aspx|www.cardinalewayhyundaiglendora.com/testimonials.html|DealerOn|||RST|||1|0|626-702-2413|626-669-4370
CA01C|PEDDER HYUNDAI OF POWAY||WE8|WE|WE8|WE8|DAVID PEDDER|13910 POWAY ROAD||POWAY|CA|92064|13910 POWAY ROAD||POWAY|CA|92064|858-878-0012||26|MIKE STEVENS|2024-08-20 02:30:27.150000000|2021-05-28 02:15:01.523000000|www.powayhyundai.com||0|0|32.956722259521484|-117.03105926513672|DEALER.COM|https://conscheduling.tekioncloud.com/consumer-scheduling/sign-in/phone?accessToken=pedderautogroup_483_2169&source=HYUNDAI|1|0||5|4.9056606|211|https://www.surecritic.com/reviews/pedder-hyundai-of-poway||False||0|www.powayhyundai.com/new-inventory/index.htm||1|1|1||858-746-5757|858-746-5776|www.powayhyundai.com/schedule-service.htm|www.powayhyundai.com/hyundai-test-drive.htm||Dealer.com|||DDC|||1|0|858-727-5452|858-381-5137
CA01D|FONTANA HYUNDAI||WE5|WE|WE5|WE5|DAVID MARVIN|16850 S HIGHLAND AVE||FONTANA|CA|92336|16850 S HIGHLAND AVE||FONTANA|CA|92336|909-371-1850|909-697-2596|2|DAVID REYNOLDS|2024-08-20 02:30:27.150000000|2021-08-11 02:15:00.960000000|www.fontanahyundai.com||0|0|34.134639739990234|-117.43756866455078|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm20210716800xx1|1|0||1|4.8438374|252|https://www.surecritic.com/reviews/fontana-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=CA01D&VARIANT=HYUNDAI|False||0|www.fontanahyundai.com/search/new-hyundai/?tp=new||1|1|1||909-829-5922|909-829-5923|www.fontanahyundai.com/service-department/|www.fontanahyundai.com/schedule-new-vehicle-test-drive/|www.fontanahyundai.com/testimonials/|Dealer eProcess|1|fontanahyundai|RST|Y|lock|1|0|909-487-5768|909-406-6492
CA01E|HARBOR HYUNDAI||WE6|WE|WE6|WE6|BRANDON J STEVEN|3720 CHERRY AVE||LONG BEACH|CA|90807|3720 CHERRY AVE||LONG BEACH|CA|90807|562-304-2222|562-304-2224|2|SCOTT PITMAN|2024-08-20 02:30:27.150000000|2021-11-17 02:15:01.507000000|www.harbor-hyundai.com||0|0|33.824943542480469|-118.16690063476562|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202108011131xx1|1|0||1|4.7351782|102|https://www.surecritic.com/reviews/harbor-hyundai-7|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=CA01E&VARIANT=HYUNDAI|False||0|www.harbor-hyundai.com/search/new-hyundai/?tp=new||1|1|1||562-486-3535|562-486-3533|www.harbor-hyundai.com/service-department/|www.harbor-hyundai.com/schedule-new-vehicle-test-drive/|www.harbor-hyundai.com/testimonials/|Dealer eProcess|1|harborhyundai|RST|N|nolock|1|0|562-837-0016|562-645-4554
CA01F|FREMONT HYUNDAI||WE2|WE|WE2|WE2|SHAUN DEL GRANDE|43690 AUTO MALL CIRCLE||FREMONT|CA|94538|43690 AUTO MALL CIRCLE||FREMONT|CA|94538|510-789-0800|510-789-0879|5|ARIOCHA SALAS|2024-08-20 02:30:27.150000000|2021-09-11 02:15:00.653000000|www.fremonthyundai.com||0|0|37.499385833740234|-121.97756958007812|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm20210820938xx1|1|0||1|4.7571424000000002|81|https://www.surecritic.com/reviews/fremont-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=CA01F&VARIANT=HYUNDAI|False||0|www.fremonthyundai.com/new-vehicles/||0|1|1||510-902-4447|510-902-4001|www.fremonthyundai.com/service/|www.fremonthyundai.com/hyundai-test-drive/|www.surecritic.com/reviews/fremont-hyundai|Dealer Inspire|1|fremonthyundai|RST|Y|lock|1|0|510-900-4125|510-824-8159
